Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2
8629,1,1.0,42.95319588154394,25.836392398392235,8.0,3,14.0,1995,0.025609157,B,B,33,5261,0,240.0,3,1,B
14923,23,1.0,41.75413453545628,36.56198486780415,1.0,2,1.0,1977,0.014072961,B,B,2,475,0,1177.4606946983547,0,0,B
13416,27,1.0,35.54463363125278,33.03433558652774,1.0,11,1.0,1977,0.072157581,B,B,2,629,1,1177.4606946983547,0,0,A
8516,6,1.0,38.27845261227444,42.65581276177515,1.0,18,17.0,2016,0.243204519,B,B,5,1564,0,540.0,0,0,B
877,27,1.0,45.72326456761507,36.56198486780415,1.0,10,17.0,1977,0.072157581,B,B,2,629,1,1177.4606946983547,0,0,A
9313,138,1.0,31.08673891350392,21.031544964660927,5.0,4,5.0,1966,0.014423114,B,B,19,3806,4,1177.4606946983547,0,3,B
2595,27,2.0,60.03655047905661,30.91288175847271,12.0,8,6.0,2000,0.041116354,B,B,53,14892,4,1177.4606946983547,1,4,B
8971,30,1.0,43.06702742337259,43.09898033436519,1.0,5,12.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
10681,44,1.0,37.23942482095293,22.94491562311553,9.0,2,12.0,1972,0.122190486,B,B,25,4724,2,1308.0,1,3,B
12046,46,1.0,38.40920209811358,21.62984108493286,9.0,12,22.0,2000,0.188783766,B,B,31,6137,4,1177.4606946983547,0,1,B
14341,27,2.0,115.5531294404458,118.35525437960762,12.0,5,6.0,1977,0.07542368,B,B,11,3097,0,1177.4606946983547,0,0,B
510,30,3.0,83.03430064113046,82.61283614933097,1.0,17,17.0,2016,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
9803,113,2.0,87.50464148544675,50.23301032382071,13.0,5,16.0,2004,0.050755569,B,B,24,5469,1,145.0,0,1,B
10215,58,1.0,41.923363057057415,19.433389973160438,1.0,15,17.0,2005,0.050755569,B,B,24,5469,1,145.0,0,1,B
4047,168,3.0,92.02029339171308,42.53338892459912,22.0,2,2.0,2018,0.341071945,B,B,27,5664,48,2300.0,3,11,B
5398,85,1.0,41.52405566070413,22.73899278323389,7.0,2,9.0,1978,0.037177818,B,B,52,11217,1,2300.0,1,7,B
13672,6,2.0,60.85498628715335,36.56198486780415,0.0,4,0.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
10605,68,2.0,51.73471564830852,33.732871867194966,6.0,11,12.0,1969,0.0,B,B,33,7425,1,1177.4606946983547,2,5,B
16190,53,2.0,56.59433029792958,36.56198486780415,1.0,20,19.0,1977,0.049637257,B,B,34,7759,0,229.0,1,3,B
11260,46,2.0,46.81377639633951,31.883008445190377,5.0,4,5.0,1968,0.0,B,B,47,11319,0,1145.0,3,5,B
11443,130,1.0,32.9883493774982,22.304666495246323,7.0,7,9.0,1963,0.341071945,B,B,27,5664,48,2300.0,3,11,B
16449,94,1.0,41.44729547397949,23.919446956212237,8.0,15,14.0,1993,0.521867054,B,B,25,6149,0,1177.4606946983547,0,0,B
4840,91,1.0,38.467265691700405,24.462012240625352,9.0,8,12.0,1968,0.033493708,B,B,66,10573,1,1322.0,3,8,B
5155,9,2.0,53.55492483571064,30.64666605878945,8.0,2,14.0,1993,0.161531741,B,B,25,5648,1,30.0,2,4,B
16643,86,3.0,90.4609791297978,52.19675339392644,9.0,15,26.0,2011,0.161975568,B,A,31,7010,5,4508.0,3,7,B
14997,30,2.0,63.31807494256496,36.56198486780415,1.0,19,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
12310,48,2.0,81.10708742233139,84.56922661616001,1.0,6,1.0,2015,0.041124634,B,B,46,9515,5,1177.4606946983547,1,10,B
4929,27,2.0,57.16621628827778,55.8861240689206,12.0,3,5.0,1977,0.07542368,B,B,11,3097,0,1177.4606946983547,0,0,B
4871,170,1.0,40.52237454663916,23.50157714726286,8.0,15,17.0,1991,0.21843974,B,B,21,4472,6,1450.0,4,7,A
6542,6,2.0,55.84996524830046,33.65861645540995,9.0,13,17.0,2016,0.243204519,B,B,5,1564,0,540.0,0,0,B
14016,179,2.0,40.446433988327634,24.677161862160283,7.0,9,5.0,1963,0.306977489,B,B,27,5148,14,1575.0,5,7,B
2932,8,3.0,77.28883816109399,46.86865030792946,10.0,13,16.0,1984,0.458174486,B,A,26,4439,1,1130.0,1,5,B
10873,92,3.0,82.64279285821395,51.34498088942618,8.0,6,12.0,1985,0.460556389,B,B,20,4386,14,1177.4606946983547,1,5,B
13791,9,2.0,58.2142879088597,32.62616318965069,12.0,15,14.0,1999,0.31019913,B,B,11,2748,1,1177.4606946983547,0,0,B
13154,7,2.0,63.826394671980246,34.914982550379435,10.0,7,18.0,2010,0.130617806,B,B,39,10418,9,900.0,1,9,B
178,73,2.0,59.42386605515657,33.10080860356411,7.0,4,5.0,1959,0.042031587,B,B,37,6856,84,1940.0,2,5,B
16109,46,1.0,41.15774223043197,40.40705904799749,1.0,18,1.0,2014,0.0,B,B,47,11319,0,1145.0,3,5,B
11640,9,1.0,39.61477477226808,21.8221775883435,10.0,11,22.0,1994,0.161531741,B,B,25,5648,1,30.0,2,4,B
10170,48,2.0,47.863789962737634,33.84667883716051,6.0,12,12.0,1982,0.041124634,B,B,46,9515,5,1177.4606946983547,1,10,B
10559,27,1.0,42.06369692074535,41.012215389929146,1.0,3,9.0,2016,0.011654127,B,B,4,915,0,1177.4606946983547,0,0,B
9214,41,3.0,64.03553229634291,43.44466553890496,8.0,7,9.0,1978,6.99893e-05,B,B,46,10309,1,240.0,1,16,B
2779,58,2.0,66.29533208203671,36.56198486780415,0.0,16,17.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B
14004,137,1.0,37.47723505130716,23.67998892016784,5.0,9,9.0,1965,0.200146802,B,B,23,3975,8,770.0,2,0,B
11761,6,3.0,81.70956719688513,36.56198486780415,1.0,9,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
7351,6,2.0,52.91781737788504,36.56198486780415,1.0,3,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
10532,89,2.0,56.68208894082729,34.62412785245245,7.0,7,5.0,1960,0.151346216,B,A,32,5889,10,830.0,4,1,B
10154,6,2.0,58.57156996945103,37.03341849996112,8.0,9,14.0,2010,0.243204519,B,B,5,1564,0,540.0,0,0,B
14724,146,1.0,40.9583397249237,19.616120390003047,8.0,9,16.0,1981,0.236108458,B,B,16,3893,27,1177.4606946983547,3,10,B
6998,6,2.0,65.23507155845282,33.84909512683275,13.0,9,17.0,2015,0.243204519,B,B,5,1564,0,540.0,0,0,B
14897,3,1.0,33.25521536544214,18.0162602507066,6.0,8,9.0,1973,0.050900058,B,B,43,10621,1,30.0,2,3,B
14736,49,1.0,41.554643261544506,18.860671234380245,8.0,5,15.0,2011,0.020741326,B,B,24,5613,5,1340.0,2,5,B
14801,1,2.0,63.14256906975294,66.21981509628355,1.0,11,24.0,2014,0.007122317,B,B,1,264,0,1177.4606946983547,0,1,B
5254,186,2.0,88.61812211606234,25.45781075972464,30.0,5,19.0,1985,0.007658515,B,B,35,7077,56,2301.0,3,19,B
1781,27,3.0,82.36401543559012,36.56198486780415,1.0,9,12.0,1977,0.072157581,B,B,2,629,1,1177.4606946983547,0,0,A
4867,1,2.0,71.41014035028934,38.440216238470136,9.0,9,25.0,2016,0.007122317,B,B,1,264,0,1177.4606946983547,0,1,B
15706,94,2.0,47.77648526958697,27.920873127886967,6.0,8,9.0,1970,0.282797669,B,B,33,8667,2,1177.4606946983547,0,6,B
12434,35,2.0,62.28974716718402,36.56198486780415,1.0,18,17.0,2016,0.089039719,B,B,33,7976,5,1177.4606946983547,0,11,B
11544,23,2.0,67.64688874787622,36.56198486780415,1.0,5,17.0,1977,0.075778755,B,B,6,1437,3,1177.4606946983547,0,2,B
4573,21,1.0,32.69567503897922,19.706859075918008,6.0,2,4.0,1963,0.194489265,B,B,47,8004,3,125.0,3,5,B
14609,62,1.0,36.40237118703023,36.56198486780415,0.0,7,15.0,1977,0.072157581,B,B,2,629,1,1177.4606946983547,0,0,A
8667,34,3.0,80.13276169446789,44.546530233672094,10.0,24,22.0,2017,0.069753361,B,B,53,13670,4,1177.4606946983547,1,11,B
5701,45,2.0,60.15191650192974,59.98277669169961,11.0,13,17.0,2016,0.195781053,B,B,23,5212,6,1177.4606946983547,3,2,B
12167,1,2.0,55.764082113469954,56.36711409567005,1.0,16,17.0,1977,0.007122317,B,B,1,264,0,1177.4606946983547,0,1,B
16325,19,2.0,59.49924253949579,34.31478893732645,10.0,7,17.0,2007,0.309479124,B,B,35,7715,4,990.0,0,6,B
16630,72,1.0,36.39286797362917,17.498456027213027,7.0,6,9.0,1967,0.210473241,B,B,11,2398,2,1994.0,3,0,B
7197,27,3.0,79.55393747573873,36.56198486780415,1.0,5,1.0,1977,0.072157581,B,B,2,629,1,1177.4606946983547,0,0,A
8673,27,1.0,47.058040732585056,36.56198486780415,1.0,4,16.0,2015,0.072157581,B,B,2,629,1,1177.4606946983547,0,0,A
7472,31,2.0,44.2795413959844,29.604193752132,5.0,7,5.0,1960,0.151346216,B,A,32,5889,10,830.0,4,1,B
11593,6,1.0,41.4685227245276,39.270827749538,1.0,5,17.0,2016,0.243204519,B,B,5,1564,0,540.0,0,0,B
9111,196,3.0,75.5670647876177,50.68054822953079,9.0,5,4.0,1927,0.0,B,B,30,7538,87,4702.0,5,5,B
3601,30,1.0,42.04688631883095,44.17475861733945,1.0,13,11.0,2016,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
6033,41,3.0,67.84946953385986,42.06558393211931,9.0,4,4.0,1941,0.127811589,B,B,28,7287,5,320.0,1,3,B
7214,128,2.0,57.427824456097625,30.258026672563943,8.0,11,14.0,1992,0.0,B,B,27,4798,0,30.0,2,8,B
11094,3,1.0,43.06559559391794,22.82642146807039,8.0,8,12.0,1983,0.050900058,B,B,43,10621,1,30.0,2,3,B
12738,188,2.0,59.416987283868586,35.579565584365895,8.0,25,25.0,1994,0.0,B,B,7,1660,39,1786.0,1,5,B
7165,31,2.0,47.89551283249981,27.49388148414318,5.0,4,5.0,1965,0.151346216,B,A,32,5889,10,830.0,4,1,B
2029,52,1.0,82.42117503483017,36.56198486780415,0.0,4,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B
52,1,3.0,108.65261535151316,1.6944692117030344,1.0,10,17.0,1977,0.007122317,B,B,1,264,0,1177.4606946983547,0,1,B
13894,9,2.0,52.12964663215251,30.287708750888967,8.0,7,14.0,1992,0.136244425,B,B,11,2370,0,1177.4606946983547,0,1,B
3389,24,2.0,79.62442841323472,36.56198486780415,10.0,28,31.0,1977,0.111627393,B,B,50,12238,8,1970.0,2,3,B
14641,27,2.0,60.56476624780491,36.56198486780415,9.0,13,19.0,2018,0.211401214,B,B,9,1892,0,1177.4606946983547,0,1,B
6716,84,1.0,35.98652930618103,16.384148553986133,5.0,7,10.0,1974,0.149666373,B,B,22,4789,2,4087.0,4,1,B
6168,119,2.0,47.82746538271734,31.71677623387681,5.0,3,5.0,1961,0.000995363,B,B,42,7651,1,1177.4606946983547,1,5,B
6539,1,1.0,39.25506605613357,36.56198486780415,10.0,7,17.0,2017,0.007122317,B,B,1,264,0,1177.4606946983547,0,1,B
12266,46,2.0,53.280375221664144,32.98316346851883,12.0,4,16.0,1991,0.188783766,B,B,31,6137,4,1177.4606946983547,0,1,B
7047,26,2.0,41.207988525643394,27.10457121404657,6.0,11,12.0,1968,0.0,B,B,36,6714,2,2672.0,0,2,B
6699,58,1.0,40.93227297900753,36.56198486780415,1.0,15,17.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B
13516,41,1.0,39.20497879964012,20.607034710180177,9.0,8,12.0,1969,0.175054867,B,B,36,10055,3,1177.4606946983547,1,0,B
4771,47,2.0,65.79987999989855,35.212754683059046,10.0,9,24.0,2009,0.101872465,B,B,23,4583,3,1177.4606946983547,3,3,B
6797,48,1.0,48.68812559492853,3.6115678472429456,1.0,21,21.0,2015,0.041124634,B,B,46,9515,5,1177.4606946983547,1,10,B
6937,103,4.0,92.49976840780153,64.32565950679445,7.0,3,10.0,1958,0.0006991189999999,B,B,14,3369,24,4129.0,0,3,B
5527,132,1.0,39.84276864672242,20.437384539790543,10.0,22,22.0,1988,0.007658515,B,B,35,7077,56,2301.0,3,19,B
10816,51,3.0,97.88933216939984,58.64056425285965,12.0,4,5.0,1929,0.015016892,B,B,17,3079,59,2890.0,0,8,B
5055,1,2.0,55.577610078870784,32.54836018516995,9.0,10,17.0,2014,0.007122317,B,B,1,264,0,1177.4606946983547,0,1,B
1988,62,2.0,46.294911583941726,29.735076654721997,6.0,11,9.0,1977,0.037177818,B,B,52,11217,1,2300.0,1,7,B
16681,58,3.0,77.69339520104248,46.77809647057576,10.0,10,14.0,1996,0.1489038909999999,B,B,9,1952,1,1430.0,3,2,B
3798,30,2.0,39.18758707431647,5.199864262570773,1.0,4,1.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
11879,37,2.0,64.32031012027858,57.15184225183925,10.0,14,25.0,2018,0.178916796,B,B,18,3594,4,192.0,1,5,B
10022,146,3.0,77.17718850384773,47.38859856304919,10.0,17,16.0,1982,0.236108458,B,B,16,3893,27,1177.4606946983547,3,10,B
16392,35,1.0,45.1286127346463,36.56198486780415,1.0,7,18.0,2014,0.089039719,B,B,33,7976,5,1177.4606946983547,0,11,B
7451,140,2.0,43.542745218512096,27.841179037582503,5.0,3,5.0,1964,0.0,B,B,33,7425,1,1177.4606946983547,2,5,B
12459,96,2.0,56.33742135110491,36.416342492387344,9.0,7,12.0,2002,0.041116354,B,B,53,14892,4,1177.4606946983547,1,4,B
876,55,1.0,38.47734324565155,22.510626753619174,8.0,11,17.0,1989,0.041365446,B,B,31,5569,0,1177.4606946983547,1,4,B
5517,31,1.0,30.5715003172954,15.455599140664738,4.0,2,4.0,1958,0.151346216,B,A,32,5889,10,830.0,4,1,B
1683,134,1.0,40.85801826980281,22.54559462428817,8.0,5,14.0,1974,0.049863387,B,B,18,3746,9,75.0,3,1,B
5565,57,2.0,40.56883735530013,23.71455563798528,6.0,8,14.0,1972,0.133215333,B,B,49,11395,3,1406.0,3,4,A
7338,23,1.0,44.864351039536245,36.56198486780415,1.0,10,25.0,1977,0.075778755,B,B,6,1437,3,1177.4606946983547,0,2,B
932,62,1.0,45.60536667785385,36.56198486780415,1.0,6,1.0,1977,0.072157581,B,B,2,629,1,1177.4606946983547,0,0,A
7522,113,3.0,73.52515505729261,48.54916868062188,10.0,19,17.0,1977,0.050755569,B,B,24,5469,1,145.0,0,1,B
11106,27,3.0,47.443400278180206,36.56198486780415,0.0,6,25.0,1977,0.072157581,B,B,2,629,1,1177.4606946983547,0,0,A
8721,21,3.0,82.57646498437289,58.246814879784345,7.0,5,5.0,1958,0.194489265,B,B,47,8004,3,125.0,3,5,B
12748,38,1.0,47.705575627852326,46.05649155827263,10.0,25,25.0,2017,0.060753049,B,B,15,2787,2,520.0,0,7,B
1720,44,2.0,43.21497110263211,27.39620527276605,5.0,3,5.0,1966,0.232205084,B,B,24,4860,1,80.0,0,3,B
5271,52,1.0,40.730265125879136,20.32069682321519,8.0,19,17.0,1989,0.371148999,B,B,34,7065,1,750.0,2,5,B
11456,23,2.0,68.60484668763101,66.39706600179922,1.0,22,20.0,1977,0.034656082,B,B,0,168,0,1177.4606946983547,0,0,B
10371,30,1.0,31.83723468858185,36.56198486780415,1.0,6,17.0,2017,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
4393,155,3.0,78.92966137353633,53.51871850151787,6.0,3,5.0,1959,0.042307271,B,B,17,2810,9,4849.0,3,6,B
3148,31,2.0,86.4033153606915,53.353463313847065,16.0,5,40.0,2015,0.151346216,B,A,32,5889,10,830.0,4,1,B
9595,28,1.0,38.30621794005247,18.763480003319486,10.0,9,19.0,1976,0.118537385,B,B,30,6207,1,1183.0,1,0,B
12078,139,2.0,48.2706337160088,34.578522363463875,5.0,4,5.0,1962,0.122090347,B,B,29,6566,7,1894.0,4,0,B
4583,70,3.0,61.03988652559382,45.0870176293714,6.0,6,9.0,1975,0.002211665,B,B,39,7614,3,1177.4606946983547,1,5,A
13573,61,1.0,46.06281490710816,22.926040179586423,8.0,12,12.0,1980,0.300322518,B,B,52,10311,6,1177.4606946983547,1,9,B
4478,6,1.0,39.495557234683005,41.07288445462324,1.0,8,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
14541,3,1.0,36.02730852083676,23.52769239139908,5.0,7,5.0,1970,0.265088676,B,B,37,5288,0,1937.0,3,2,B
8908,22,2.0,67.12119392642221,36.56198486780415,1.0,15,17.0,1977,0.118537385,B,B,30,6207,1,1183.0,1,0,B
1068,8,3.0,74.65045894705932,50.084349927200506,9.0,9,14.0,1977,0.458174486,B,A,26,4439,1,1130.0,1,5,B
15804,28,2.0,45.53818787128393,31.805557740681085,5.0,4,5.0,1963,0.118537385,B,B,30,6207,1,1183.0,1,0,B
2590,18,2.0,54.23995778498378,31.648150098788754,8.0,4,14.0,1988,0.0,B,B,30,5562,0,1177.4606946983547,0,5,A
12629,99,3.0,59.40004082193517,46.32940463524878,5.0,7,9.0,1969,0.033493708,B,B,66,10573,1,1322.0,3,8,B
429,92,4.0,107.7475537978527,60.37735125352511,13.0,10,17.0,2008,0.460556389,B,B,20,4386,14,1177.4606946983547,1,5,B
5317,111,1.0,38.82827010413164,23.493250908952646,7.0,16,17.0,2007,0.093442564,B,B,23,4635,5,3300.0,2,4,B
7117,115,2.0,49.93497480720345,32.57963489819039,8.0,3,12.0,1969,1.8e-09,B,B,16,3681,73,1815.0,2,5,B
6283,7,2.0,44.650853695349255,27.404533222065982,5.0,7,5.0,1966,0.035145267,B,B,42,9292,3,2620.0,0,3,B
933,34,1.0,43.413672838653895,36.56198486780415,1.0,14,22.0,1977,0.069753361,B,B,53,13670,4,1177.4606946983547,1,11,B
14269,6,1.0,42.86187007722905,36.56198486780415,0.0,13,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
3341,62,3.0,112.11401886382689,112.24784145945088,112.0,3,3.0,2017,0.072157581,B,B,2,629,1,1177.4606946983547,0,0,A
9348,205,1.0,37.48081132318665,16.851794529945757,8.0,6,5.0,1933,0.16909109,B,B,19,3856,10,1177.4606946983547,2,5,B
5648,61,2.0,47.563848008878814,34.15159171310503,6.0,8,12.0,1980,0.300322518,B,B,52,10311,6,1177.4606946983547,1,9,B
2139,53,2.0,58.32079768409543,36.56198486780415,1.0,18,1.0,1977,0.049637257,B,B,34,7759,0,229.0,1,3,B
8305,9,3.0,63.38098236927048,43.58430615641985,6.0,6,9.0,1975,0.13012277,B,B,8,1986,0,1177.4606946983547,0,0,B
13988,45,3.0,81.13013424258592,79.57760546906576,0.0,17,17.0,2015,0.195781053,B,B,23,5212,6,1177.4606946983547,3,2,B
6342,38,3.0,104.46398314956708,52.55810562257431,10.0,11,17.0,2016,0.060753049,B,B,15,2787,2,520.0,0,7,B
3681,111,3.0,79.434938829636,53.210317202662814,8.0,6,12.0,1987,0.093442564,B,B,23,4635,5,3300.0,2,4,B
1611,86,3.0,59.90216083744568,40.87667933935274,5.0,7,9.0,1974,0.161975568,B,A,31,7010,5,4508.0,3,7,B
10258,25,1.0,32.47918788766675,17.147306334992365,5.0,2,5.0,1986,0.069753361,B,B,53,13670,4,1177.4606946983547,1,11,B
2202,27,2.0,57.43475828438415,36.56198486780415,1.0,14,17.0,1977,0.011654127,B,B,4,915,0,1177.4606946983547,0,0,B
12755,32,2.0,58.90007371532232,34.73070696368488,8.0,18,24.0,1997,0.135649789,B,B,46,7960,6,350.0,3,11,B
5994,52,1.0,34.49935846002646,19.056583344847954,5.0,4,4.0,1961,0.371148999,B,B,34,7065,1,750.0,2,5,B
9169,77,1.0,38.486678350217744,19.52629004898488,9.0,8,16.0,1990,0.298204575,B,B,16,4048,3,1177.4606946983547,1,3,B
459,115,2.0,49.22590275044492,28.227374643681745,5.0,7,14.0,1973,1.8e-09,B,B,16,3681,73,1815.0,2,5,B
5551,30,3.0,86.69855297322044,88.58914961144241,1.0,9,12.0,2014,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
9791,77,1.0,36.29479210501622,26.33276211559206,7.0,7,12.0,1977,6.99893e-05,B,B,46,10309,1,240.0,1,16,B
3704,74,2.0,81.74242020435544,80.35559944003701,1.0,7,24.0,1977,0.075778755,B,B,6,1437,3,1177.4606946983547,0,2,B
10766,67,2.0,65.38602446089847,47.03850870934475,14.0,11,12.0,1977,0.0077202819999999,B,B,38,4788,2,1177.4606946983547,0,4,B
13369,2,1.0,38.74085186671215,20.62711109181366,9.0,3,12.0,1967,0.0,B,B,33,7425,1,1177.4606946983547,2,5,B
6779,98,2.0,54.971508534788846,30.93432712537425,11.0,13,16.0,1978,0.195781053,B,B,23,5212,6,1177.4606946983547,3,2,B
11660,86,3.0,87.37217663976958,55.5133163275889,8.0,5,8.0,1957,0.161975568,B,A,31,7010,5,4508.0,3,7,B
6091,5,2.0,60.566903628316965,35.8570358103952,7.0,5,5.0,1958,0.150817539,B,B,16,3433,4,2643.0,4,5,B
1413,57,3.0,68.39393724483394,41.20837672231794,8.0,7,12.0,1982,0.133215333,B,B,49,11395,3,1406.0,3,4,A
3230,39,1.0,35.85282551954758,20.360901610753675,5.0,5,5.0,1976,0.428825818,B,B,25,5011,8,730.0,0,2,B
6285,69,2.0,45.05127656505023,31.792576378443755,6.0,13,12.0,1971,0.000991363,B,B,33,6783,3,1177.4606946983547,1,9,B
13539,130,3.0,81.65701759753394,53.62600835809171,10.0,6,8.0,1958,0.341071945,B,B,27,5664,48,2300.0,3,11,B
12474,9,3.0,46.40513565540877,25.35351024967065,5.0,6,9.0,1975,0.13012277,B,B,8,1986,0,1177.4606946983547,0,0,B
8949,69,3.0,65.35995760974464,47.338307433191936,7.0,5,16.0,1985,0.000991363,B,B,33,6783,3,1177.4606946983547,1,9,B
1618,17,2.0,55.06549839260015,32.13048248328167,8.0,18,16.0,1977,0.0,B,B,18,3374,5,620.0,1,2,B
4846,88,2.0,51.967627438103285,33.45297303112386,9.0,10,17.0,2002,0.127375905,B,B,43,8429,3,1177.4606946983547,3,9,B
9457,88,1.0,35.53218603160393,22.380693711000266,6.0,5,9.0,1977,0.127375905,B,B,43,8429,3,1177.4606946983547,3,9,B
1223,94,2.0,56.200228585965824,32.00785921705508,7.0,11,17.0,2000,0.521867054,B,B,25,6149,0,1177.4606946983547,0,0,B
1257,80,2.0,55.82973026173838,30.340549390635733,8.0,12,14.0,1987,0.0,B,B,39,8647,0,810.0,0,5,B
15709,48,3.0,86.48993470329461,86.16502319357315,1.0,24,1.0,2015,0.041124634,B,B,46,9515,5,1177.4606946983547,1,10,B
12995,1,2.0,56.76417536230892,36.56198486780415,1.0,16,17.0,1977,0.007122317,B,B,1,264,0,1177.4606946983547,0,1,B
1245,26,1.0,85.45017473248195,82.91130502915647,1.0,8,20.0,2012,0.0,B,B,36,6714,2,2672.0,0,2,B
1926,139,2.0,51.8557813289129,32.22882768250732,8.0,9,12.0,1971,0.122090347,B,B,29,6566,7,1894.0,4,0,B
5549,27,2.0,78.15355270632129,36.56198486780415,1.0,15,12.0,1977,0.072157581,B,B,2,629,1,1177.4606946983547,0,0,A
6449,23,2.0,62.15000161643722,36.56198486780415,1.0,14,24.0,1977,0.034656082,B,B,0,168,0,1177.4606946983547,0,0,B
7864,177,2.0,45.11280890306858,29.165319685446907,6.0,5,12.0,1971,0.0,B,B,36,6714,2,2672.0,0,2,B
3596,41,2.0,45.06980131088211,28.78009440577341,5.0,10,9.0,1969,0.175054867,B,B,36,10055,3,1177.4606946983547,1,0,B
12297,105,1.0,31.171671600055657,17.160854754298065,5.0,4,9.0,1970,0.040242764,B,B,25,3478,11,2729.0,3,1,B
8426,6,1.0,40.14086134006104,5.759836648343456,1.0,15,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
4936,48,1.0,39.097195063890425,19.98256722613548,8.0,6,25.0,2012,0.041124634,B,B,46,9515,5,1177.4606946983547,1,10,B
2646,61,3.0,66.69189983744225,45.223552322728,9.0,13,12.0,1965,0.300322518,B,B,52,10311,6,1177.4606946983547,1,9,B
16502,69,3.0,126.12112341939944,69.58889280809754,15.0,16,16.0,2011,0.000991363,B,B,33,6783,3,1177.4606946983547,1,9,B
9846,64,2.0,65.12043582397571,32.305303290942746,11.0,7,15.0,2003,0.093442564,B,B,23,4635,5,3300.0,2,4,B
9067,23,3.0,71.04914642106938,68.23737052538196,1.0,3,4.0,1977,0.034656082,B,B,0,168,0,1177.4606946983547,0,0,B
11444,9,1.0,44.09644289286089,23.191063755978963,8.0,6,14.0,1991,0.161531741,B,B,25,5648,1,30.0,2,4,B
25,15,1.0,45.12395140735664,20.62711020416448,8.0,13,14.0,2009,0.158249043,B,B,21,5731,0,1177.4606946983547,1,0,B
9205,120,2.0,85.91182654959276,4.188395456748467,1.0,5,1.0,2016,0.341071945,B,B,27,5664,48,2300.0,3,11,B
15087,80,1.0,42.590582771550935,21.40195617022861,9.0,2,22.0,1988,0.0,B,B,39,8647,0,810.0,0,5,B
6966,121,2.0,43.77187277631708,29.7061866507302,5.0,5,5.0,1962,0.049863387,B,B,18,3746,9,75.0,3,1,B
9593,61,3.0,67.08093141924672,47.25718425252357,9.0,4,12.0,1969,0.300322518,B,B,52,10311,6,1177.4606946983547,1,9,B
9281,85,1.0,28.240534279011587,12.375011438203124,6.0,6,9.0,1978,0.037177818,B,B,52,11217,1,2300.0,1,7,B
16716,6,1.0,38.51580428140892,37.22548122463133,7.0,2,17.0,2018,0.243204519,B,B,5,1564,0,540.0,0,0,B
10859,87,1.0,41.357161586881936,18.878705236351934,8.0,8,17.0,1986,0.100455735,B,B,43,7227,0,1177.4606946983547,1,6,A
6513,88,3.0,60.7669618864274,43.23565180211378,6.0,3,12.0,1974,0.127375905,B,B,43,8429,3,1177.4606946983547,3,9,B
9952,7,2.0,45.61848681332035,29.896995034518923,5.0,4,5.0,1967,0.130617806,B,B,39,10418,9,900.0,1,9,B
5945,20,3.0,105.67805518215654,64.12309516537597,14.0,13,17.0,2012,0.019508796,B,B,37,7687,11,176.0,5,5,B
5484,88,1.0,41.49390098645369,36.56198486780415,1.0,18,17.0,1977,0.127375905,B,B,43,8429,3,1177.4606946983547,3,9,B
13756,27,1.0,47.63100013193549,36.56198486780415,1.0,17,16.0,2014,0.072157581,B,B,2,629,1,1177.4606946983547,0,0,A
15957,28,3.0,85.20469264036402,48.96696835358336,10.0,14,23.0,2007,0.333891544,B,B,30,6564,1,1177.4606946983547,0,0,B
4262,91,3.0,61.39017234256177,37.835732295000525,7.0,5,5.0,1961,0.333891544,B,B,30,6564,1,1177.4606946983547,0,0,B
14384,6,2.0,53.51691633612811,36.56198486780415,1.0,4,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
10974,48,1.0,33.427204975067575,33.76153207029844,9.0,5,22.0,1987,0.041124634,B,B,46,9515,5,1177.4606946983547,1,10,B
437,58,1.0,37.67117141993681,20.517963185359136,9.0,9,12.0,1965,0.050755569,B,B,24,5469,1,145.0,0,1,B
3423,52,2.0,54.80905803869349,36.56198486780415,10.0,11,17.0,2015,0.371148999,B,B,34,7065,1,750.0,2,5,B
12048,71,1.0,41.480768567716936,21.98654136453025,8.0,8,14.0,1998,0.033493708,B,B,66,10573,1,1322.0,3,8,B
12054,27,3.0,79.14676873255533,76.71012708220606,10.0,3,4.0,2018,0.011654127,B,B,4,915,0,1177.4606946983547,0,0,B
